"CPOS","Left","Match","Right","L1","R1","Meaning","Emphasis","Gender","CS","Duration","SR","SpeechRate","TP.before","TP.after","T.Freq"
64859192,". And I think I","must","have left the shower on","i","have","epistemic","no","female",0.400000000000091,0.809757614276139,4.60968379446717,-0.768625842486148,0.366357135956004,0.456912124459245,0.598467386860796
65133558,"was troubled by . I","must","tell you I watched the","i","tell","deontic","yes","male",0.240000000000009,-0.082131309701407,5.05754475703322,-0.462815804587929,0.366357135956004,-0.200411513328291,0.413605124847826
65213017,"States for 38 years and","must","be returned to the rightful","and","be","deontic","no","male",0.190000000000055,-0.407934283852253,6.78571428571793,0.471522659264201,0.200009230437642,-0.0781954167095046,0.212419884630362
65368463,"you looked amazing . You","must","have felt terrific . I","you","have","epistemic","no","male",0.220000000000027,-0.234051025131601,6.64996767938353,0.439987789100579,0.414990122234264,0.456912124459245,0.623698395725008
65389859,"Dwyane Wade posting , we","must","show our strength as a","we","show","deontic","yes","female",0.229999999999791,-0.156439345445318,5.6317720387134,-0.108123568528725,0.423412643940761,-0.323393715285645,-0.0633637857098052
65398474,"'s natural impulses . I","must","acknowledge that those brain patterns","i","acknowledge","deontic","no","female",0.260000000000218,0.0576212811995359,4.0969899665534,-1.15749908469092,0.366357135956004,-0.467508212372352,-0.152334874380021
65785210,"violent than before . We","must","have speedy but fair trials","we","have","deontic","no","male",0.380000000000003,0.720200788991055,4.23245614035092,-1.05021073669107,0.423412643940761,0.456912124459245,0.436545082284068
66286024,"to you today that we","must","go forward and not back","we","go","deontic","yes","male",0.329999999999927,0.473881040442016,5.56547619047996,-0.147178836467253,0.423412643940761,-0.0136413443563592,0.277197962062235
66311303,"Akashi was there . I","must","say I was in chaos","i","say","deontic","yes","male",0.200000000000045,-0.400460245332748,4.92799852067591,-0.548396732321712,0.366357135956004,-0.00622220809388782,0.631059031385165
66351784,"is national security . We","must","remain vigilant . This is","we","remain","deontic","yes","female",0.29000000000002,0.24828054823282,4.35210690363619,-0.958266412406623,0.423412643940761,-0.213766694291207,0.0170729425640366
66438333,"this is weird . Someone","must","have thrown out their old","someone","have","epistemic","no","female",0.190000000000055,-0.490017070617335,5.19736842105893,-0.372871197912491,-0.221302043867857,0.456912124459245,0.173222097211122
66442222,"Kevin Kelly said the city","must","get a handle on the","city","get","deontic","no","male",0.220000000000027,-0.234051025131601,6.30681818181857,0.265249862624573,-0.38028971671405,-0.143391835471369,-0.624310800002459
66621872,"but I think what we","must","do is increase the present","we","do","deontic","yes","male",0.350000000000364,0.576615100385925,5.57275541795858,-0.142867929701986,0.423412643940761,-0.0136413443563592,0.38890654421398
67245519,"is the problem . He","must","answer questions about why he","he","answer","deontic","yes","male",0.25,-0.0108571153905919,9.00488400488962,1.43983677077716,0.302304980898699,-0.491690698976801,-0.300147868289169
67323615,"and fear of being offended","must","not prompt freedom of speech","offended","not","deontic","yes","female",0.400000000000091,0.809757614276139,4.90487178617049,-0.563911108794396,-1.13684029112378,0.0983816098971791,-0.624310800002459
67448390,"out there online that they","must","be looking at . There","they","be","deontic","no","male",0.239999999999782,-0.0142098907186376,5.95046854082988,0.0256099342252489,0.382519202581046,0.134282207524815,0.313985400106576
67491383,"and histories , that there","must","be some common causes .","there","be","epistemic","yes","male",0.320000000000022,0.420154484333313,5.97570499831139,0.0873835749104308,0.187414095243886,0.606029652532906,0.690529694217258
67943071,". New Rule -- someone","must","tell Donald Trump he met","someone","tell","deontic","no","male",0.25,-0.0108571153905919,5.06578947368882,-0.457443609486268,-0.221302043867857,-0.200411513328291,-0.624310800002459
67947790,"inside of her and she","must","now go six months .","she","now","deontic","yes","female",0.169999999999987,-0.684214282742526,5.1870748299321,-0.379409776678411,0.212709627377216,-0.169232411222992,-0.197024111655362
68063108,"you plead guilty ? That","must","kill you not knowing when","that","kill","epistemic","no","male",0.200000000000045,-0.400460245332748,5.63126566416044,-0.108420130770834,0.22919275227755,-0.711178183760236,-0.624310800002459
68206967,"little while ago , there","must","be more important issues to","there","be","epistemic","yes","male",0.379999999999995,0.720200788991018,5.79594017093886,-0.013356169259932,0.187414095243886,0.606029652532906,0.690529694217258
68476468,"People are clapping . That","must","mean Donald Trump is about","that","mean","epistemic","no","female",0.230000000000018,-0.156439345443595,6.68154761904864,0.45561322401203,0.22919275227755,-0.414690549593378,-0.0140098134444233
69155868,"out of debt . It","must","have felt for you like","it","have","epistemic","yes","female",0.279999999999973,0.187011970441392,6.5857753357755,0.407996051294215,0.381521506568077,0.456912124459245,0.674614949412372
69285106,"the next century , we","must","ensure whistleblowers can act again","we","ensure","deontic","no","male",0.269999999999982,0.123514961837962,6.06617647058957,0.136942856552626,0.423412643940761,-0.401849088150241,0.0370873982028575
69294640,"new findings from men who","must","choose a treatment for early","who","choose","deontic","no","male",0.259999999999991,0.0576212811980117,5.70833333333145,-0.0635888923858903,0.0593711071941369,-0.377865185413127,-0.277903301791616
69671631,"The impression given is he","must","be giving away his own","he","be","epistemic","yes","male",0.25,-0.0108571153905919,7.73809523808069,0.939800202960699,0.302304980898699,0.606029652532906,0.554002520128848
69736134,"their kids . These solutions","must","update laws passed more than","solutions","update","deontic","no","male",0.319999999999936,0.420154484332844,4.54514391081499,-0.815129243828879,-0.599963157332711,-1.06295654612392,-0.624310800002459
69867118,"different failures , and I","must","say that -- that --","i","say","deontic","yes","male",0.230000000000018,-0.156439345443595,4.76575386114865,-0.658809314694585,0.366357135956004,-0.00622220809388782,0.631059031385165
70275265,"for childcare Those in leadership","must","put themselves in the shoes","leadership","put","deontic","no","male",0.299999999999727,0.307471820239488,5.45147204860056,-0.215440103430518,-0.454364209654295,-0.406282886471052,-0.624310800002459
70296969,"Zach says it -- it","must","be true . If you","it","be","epistemic","yes","male",0.350000000000023,0.576615100384224,5.38043478260894,-0.25870015872322,0.381521506568077,0.606029652532906,0.806247497338568
70329653,"than she was . You","must","have been more nervous than","you","have","epistemic","yes","male",0.25,-0.0108571153905919,6.51164433144284,0.370660866991066,0.414990122234264,0.456912124459245,0.623698395725008
70336953,"the Grand Slam . You","must","feel good about the game","you","feel","epistemic","yes","male",0.25,-0.0108571153905919,7.19174208144368,0.698303125086759,0.414990122234264,-0.279573318120755,0.139484229494401
70425341,"the Clinton Camp ? They","must","be grateful , given the","they","be","epistemic","no","male",0.220000000000027,-0.234051025131601,6.74187944408502,0.485260548121501,0.334187210973564,0.606029652532906,0.6257299671627
70524984,"first for a change we","must","break our ties with the","we","break","deontic","no","male",0.280000000000001,0.187011970441566,4.60074163562533,-0.775030005042681,0.423412643940761,-0.614169468207901,-0.17318540099972
70731589,"sadistic monstrous enmy and we","must","keep the killers out of","we","keep","deontic","no","male",0.319999999999936,0.420154484332844,5.34356725146166,-0.281377304944199,0.423412643940761,-0.235897134322892,0.20928056877613
70881108,"medical records . The debate","must","go forward . I am","debate","go","deontic","no","female",0.200000000000273,-0.400460245330758,5.22037854776651,-0.358301671577334,-0.65720430669047,-0.0136413443563592,-0.624310800002459
71731507,"ICU I wonder what it","must","be like to be you","it","be","epistemic","no","male",0.260000000000218,0.120690636131424,6.28762999453091,0.212714763121916,0.429104816315741,0.306533196272818,0.496166607062499
71789205,". 15 years ? You","must","have started when you were","you","have","epistemic","no","male",0.139999999999873,-1.02320588916891,6.06617647059375,0.136942856554904,0.414990122234264,0.456912124459245,0.623698395725008
71812785,"of red here . There","must","be some sort of problem","there","be","epistemic","yes","female",0.309999999999945,0.364722041127097,5.18071643071589,-0.383455173443512,0.187414095243886,0.606029652532906,0.690529694217258
71883392,"attacks but that the nation","must","remain vigilant against the lone","nation","remain","deontic","no","male",0.220000000000027,-0.234051025131601,5.41118041118033,-0.239907093470398,-0.352956910658199,-0.213766694291207,-0.508841633932178
71985899,"road here , and I","must","say in terms of that","i","say","deontic","no","male",0.210000000000036,-0.315273823592806,5.18147311625703,-0.382973488107436,0.366357135956004,-0.00622220809388782,0.631059031385165
72023826,"are the things that we","must","do so we must have","we","do","deontic","yes","male",0.340000000000146,0.52600357686724,7.22281449892117,0.712522285379509,0.423412643940761,-0.0136413443563592,0.38890654421398
72073458,"a gaffe from which she","must","retreat and also strategy .","she","retreat","deontic","no","male",0.25,-0.0108571153905919,5.58006535948613,-0.138544496402334,0.212709627377216,-1.00248035624349,-0.624310800002459
72075693,"on the road , it","must","be a very big deal","it","be","epistemic","no","female",0.190000000000055,-0.490017070617335,6.61950061983964,0.42484250918038,0.381521506568077,0.606029652532906,0.806247497338568
72135937,"who served , as we","must","live as a nation getting","we","live","deontic","no","male",0.2800000000002,0.187011970442807,5.63725490195539,-0.104914192888723,0.423412643940761,-0.3542854189224,-0.0140098134444233
72138985,"of charge , but residents","must","pay for their own dinners","residents","pay","deontic","no","male",0.210000000000036,-0.315273823592806,5.03164556962264,-0.479748663846882,-0.435727273448528,-0.159609577651861,-0.393372467861897
72283875,"that the governor Chris Christie","must","turn over his private e-mails","christie","turn","deontic","no","male",0.279999999999973,0.187011970441392,5.90277777777742,0.0468855663993274,-1.13684029112378,-0.425131972243305,-0.624310800002459
72295103,"have also said that we","must","significantly make investment in our","we","significantly","deontic","yes","male",0.370000000000346,0.67363868817417,5.10461760461978,-0.432260475249782,0.423412643940761,-1.00248035624349,-0.624310800002459
72320812,"the world but that he","must","behave forward to do so","he","behave","deontic","no","female",0.200000000000273,-0.400460245330758,6.5214603283158,0.375628918980409,0.302304980898699,-0.78817833314366,-0.624310800002459
72545147,"the North Korea nuclear tests","must","be a matter of great","tests","be","deontic","no","male",0.350000000000023,0.621665531750626,4.76020213577412,-0.732053026195798,-0.48634231115031,0.877002012030458,-0.406411825018867
72769713,"Fox & Friends . Trump","must","know that he 's going","trump","know","epistemic","no","male",0.269999999999982,0.123514961837962,6.55083220872285,0.390450012417821,-1.13684029112378,-0.093164404377615,-0.624310800002459
72903475,"So important . And I","must","tell you from the heart","i","tell","deontic","yes","male",0.2800000000002,0.187011970442807,5.409356725142,-0.241018827191235,0.366357135956004,-0.200411513328291,0.413605124847826
72996363,"to China that this activity","must","stop or there will be","activity","stop","deontic","yes","male",0.179999999999836,-0.584417103737729,6.28663003662632,0.254675562027111,-0.562411880938199,-0.28780581545864,-0.624310800002459
73009811,"of it now . Someone","must","have told them . Maybe","someone","have","epistemic","no","male",0.180000000000064,-0.584417103735518,7.85256410256423,0.988231959200068,-0.221302043867857,0.456912124459245,0.173222097211122
73030997,"board a plane , it","must","be in the off position","it","be","deontic","no","male",0.25,0.0545897379785284,5.70436507936278,-0.117782855773611,0.429104816315741,0.605333250162792,0.496166607062499
73102959,". Match point . Serena","must","stare down . The tennis","serena","stare","deontic","no","male",0.210000000000036,-0.315273823592806,5.54358237547924,-0.160178863974803,-1.13684029112378,-1.15221293080158,-0.624310800002459
73157699,"are a model , it","must","be so easy . But","it","be","epistemic","no","female",0.190000000000055,-0.407934283852253,5.75815006383108,-0.0859236149811392,0.429104816315741,0.355449689577295,0.496166607062499
73615067,"are no charges . They","must","be applied . I do","they","be","deontic","yes","male",0.290000000000077,0.304730412464512,10.6565656565634,2.00381257722594,0.382519202581046,0.0792349739595592,0.313985400106576
73823332,"up . I know you","must","be disappointed . I 'm","you","be","epistemic","no","male",0.190000000000055,-0.490017070617335,6.40109890109918,0.314188965557452,0.414990122234264,0.606029652532906,0.651212639777713
74318819,"this and go , you","must","be crazy . This man","you","be","epistemic","no","female",0.25,0.0545897379785284,5.94598416289614,0.0230505478423756,0.462044062206637,-0.237375158390673,0.339702924875184
74638339,"the State Superintendent says he","must","be in charge . Of","he","be","deontic","no","male",0.210000000000036,-0.315273823592806,5.66201159950377,-0.090461702965689,0.302304980898699,0.606029652532906,0.554002520128848
74828148,". A lot of people","must","have been Eagle Eyes about","people","have","epistemic","no","female",0.159999999999854,-0.790063375277283,6.70868347338516,0.468980888687896,-0.0646577363501823,0.456912124459245,0.152556564273138
74948292,"Ists not normal . You","must","have done some nude work","you","have","epistemic","no","male",0.2199999999998,-0.234051025133403,4.67803030302573,-0.720084156504938,0.414990122234264,0.456912124459245,0.623698395725008
75048879,"recent years , and we","must","do more to stop it","we","do","deontic","yes","male",0.450000000000045,1.01540388581547,5.90277777777796,0.0468855663996292,0.423412643940761,-0.0136413443563592,0.38890654421398
75136668,". I try -- there","must","have been something wrong with","there","have","epistemic","no","female",0.20999999999998,-0.315273823593272,5.40935672514613,-0.241018827188721,0.187414095243886,0.456912124459245,0.416530626645247
75563117,"know . But we also","must","acknowledge that many times ,","also","acknowledge","deontic","no","male",0.230000000000018,-0.156439345443595,5.5555555555571,-0.153063125867311,-0.0680776424152988,-0.467508212372352,-0.624310800002459
75666707,"crowd in New Hampshire Democrats","must","elect Hillary Clinton because he","democrats","elect","deontic","no","female",0.350000000000364,0.576615100385925,5.10695187165948,-0.430752627229606,-0.54863785935551,-0.931323921317206,-0.624310800002459
75875002,"in pieces and thought it","must","have collapsed naturally . But","it","have","epistemic","yes","male",0.289999999999964,0.248280548232483,5.19736842105121,-0.37287119791739,0.381521506568077,0.456912124459245,0.674614949412372
76104414,"and sounds like Donald trump","must","be in sight here .","trump","be","epistemic","no","male",0.21999999999997,-0.234051025132054,5.34832015810275,-0.278445031570298,-1.13684029112378,0.606029652532906,-0.624310800002459
76452095,"Detroit this weekend . We","must","love each other and support","we","love","deontic","no","male",0.269999999999982,0.123514961837962,5.87966720779672,0.0339473230807827,0.423412643940761,-0.495240442235712,-0.162434135721336
76855868,"perform two miracles . Candidates","must","answer prayers from their heavenly","candidates","answer","deontic","no","female",0.200000000000045,-0.400460245332748,5.39915966386474,-0.247241953184983,-0.411246972476972,-0.491690698976801,-0.624310800002459
77029539,"55 % of global emissions","must","formally join . Together ,","emissions","formally","deontic","yes","male",0.430000000000291,0.936027703396653,6.53092006033309,0.380409588347948,-0.761759443589179,-1.24922164635392,-0.624310800002459
77128231,"is number one . I","must","say as soon as I","i","say","deontic","no","female",0.229999999999961,-0.156439345444028,6.23015873015905,0.224915256867403,0.366357135956004,-0.00622220809388782,0.631059031385165
77177262,"Bill Clinton 's half-brother Roger","must","attend weekly AA meetings .","roger","attend","deontic","yes","female",0.389999999999986,0.765553346772227,5.26379870129836,-0.330983036026726,-1.13684029112378,-0.52214068779564,-0.624310800002459
77196335,"long time . But I","must","say that it 's the","i","say","deontic","yes","male",0.239999999999952,-0.0821313097018216,5.33234126984176,-0.288313465929449,0.366357135956004,-0.00622220809388782,0.631059031385165
77307473,"in his camp and they","must","have been trying to figure","they","have","epistemic","no","male",0.299999999999955,0.307471820240815,5.92691622103225,0.0603452816198639,0.334187210973564,0.456912124459245,0.559282610284704
78153853,"is n't enough . They","must","begin the unusual process of","they","begin","deontic","no","male",0.220000000000027,-0.234051025131601,5.84033613445407,0.0118108098882402,0.334187210973564,-0.247524441336952,-0.162434135721336
78326647,"adult , I thought that","must","have been hard for him","that","have","epistemic","no","male",0.140000000000001,-1.02320588916731,7.57783882783881,0.870778242050369,0.22919275227755,0.456912124459245,0.499552362541885
78457155,". That means Burkina Faso","must","improve their skills in order","faso","improve","deontic","yes","female",0.409999999999854,0.852870306060334,6.20308716706789,0.210552790756366,-1.13684029112378,-0.555120381280867,-0.624310800002459
78582470,"That risk , that threat","must","be confronted . I told","threat","be","deontic","no","female",0.179999999999836,-0.584417103737729,5.61245331466105,-0.119456671811425,-0.719021474434997,0.606029652532906,-0.300147868289169
78608453,"is off . And it","must","be weird for them because","it","be","epistemic","no","female",0.25,0.0545897379785284,5.40935672514849,-0.298054714755097,0.429104816315741,-0.581094065897836,0.496166607062499
78759936,"Laos next week . They","must","understand the problem first before","they","understand","deontic","no","male",0.190000000000055,-0.490017070617335,5.51955245375116,-0.174506493892454,0.334187210973564,-0.17511636420873,-0.0140098134444233
78823984,"morning , thought , he","must","have something up his sleeve","he","have","epistemic","no","male",0.200000000000045,-0.400460245332748,6.49157801418638,0.360481598921045,0.302304980898699,0.456912124459245,0.657169709638214
78848765,". And what goes up","must","come down . One wrong","up","come","deontic","no","male",0.25,-0.0108571153905919,5.15456537364591,-0.400145597609634,-0.544293720783488,-0.123664402936373,-0.109383949850968
78917596,". Judge Gunn , you","must","be watching that judge cringing","you","be","epistemic","no","male",0.230000000000018,-0.156439345443595,5.05050505050495,-0.467409759969906,0.414990122234264,0.606029652532906,0.651212639777713
78972562,"of Mexican/american relations . We","must","take action to stem this","we","take","deontic","no","male",0.25,-0.0108571153905919,4.89045383411584,-0.573620333098235,0.423412643940761,-0.0164040047230779,0.287995701547439
79364741,"or she is . Republicans","must","be willing to put forward","republicans","be","deontic","no","male",0.289999999999964,0.304730412463856,5.28801169590586,-0.375076711935232,-0.514707672377757,0.178296235876846,-0.762874945692585
79398670,"the State Department . Clinton","must","answer the question within 30-DAYS","clinton","answer","deontic","no","female",0.180000000000291,-0.584417103733315,6.51077586206541,0.370220958518004,-0.449501295031217,-0.491690698976801,-0.624310800002459
79555090,"wanted to attend and that","must","make them feel great .","that","make","epistemic","no","female",0.239999999999995,-0.0821313097015092,5.87643678160934,0.0321347482905505,0.22919275227755,-0.0485302472040562,-0.0368657083097407
79703785,"think about it , he","must","be so unhappy and feel","he","be","epistemic","no","female",0.200000000000045,-0.321486778043003,6.02415966386369,0.0673939069537539,0.351141250577879,0.355449689577295,0.241596902104397
79814138,"the idea that the border","must","be secured as a core","border","be","deontic","no","male",0.25,-0.0108571153905919,7.63220439690508,0.89435558500892,-0.844970660619772,0.606029652532906,-0.44129650179152
79997518,"war zones . The U.S.","must","do more . '' Nearly","u.s.","do","deontic","no","female",0.360000000000014,0.625800755872812,5.41289592760307,-0.238861642769053,-0.411246972476972,-0.0136413443563592,-0.624310800002459
80020432,"director said the U.S. government","must","make clear to foreign adversaries","government","make","deontic","no","female",0.230000000000018,-0.156439345443595,6.0330882352939,0.118903741391309,-0.121282574713562,-0.0485302472040562,-0.258282203580581
80595603,". Number One , we","must","secure the border . We","we","secure","deontic","yes","male",0.310000000000059,0.36472204112774,6.08528357579526,0.147314947370701,0.423412643940761,-0.879682149199433,-0.393372467861897
80832182,"cousin saying essentially African Americans","must","vote for trump . Hours","americans","vote","deontic","yes","female",0.210000000000008,-0.315273823593039,6.35416666666672,0.289918214970178,-0.312166127510962,-0.656545708336949,-0.624310800002459
81080637,"of not softening that everyone","must","leave the country and if","everyone","leave","deontic","no","male",0.190000000000055,-0.490017070617335,6.18055555554922,0.198551061058164,-0.293668573141672,-0.267317082826515,-0.624310800002459
81114393,"The ruling means the school","must","allow two students and an","school","allow","deontic","yes","female",0.409999999999854,0.852870306060334,5.13157894736852,-0.414886330854903,-0.35032950624093,-0.468543123571348,-0.624310800002459
81451769,"he tweet thd , we","must","have strong borders and stop","we","have","deontic","no","female",0.240000000000009,-0.082131309701407,5.41945187165773,-0.234869443438491,0.423412643940761,0.456912124459245,0.436545082284068
81616394,"music . Yeah . It","must","feel good though at the","it","feel","epistemic","no","male",0.159999999999854,-0.790063375277283,6.9940476190451,0.606370719100486,0.381521506568077,-0.279573318120755,0.0521053803604756
81654783,"said to me , you","must","go on living , the","you","go","deontic","yes","male",0.379999999999995,0.720200788991018,5.02525252525241,-0.4839418413673,0.414990122234264,-0.0136413443563592,0.276452606039076
81724788,"the swing states that trump","must","win in order to win","trump","win","deontic","yes","female",0.380000000000109,0.720200788991542,6.03801169591167,0.121594180507127,-1.13684029112378,-0.456481563573528,-0.624310800002459
81869664,"Florida judge , the department","must","begin releasing the e-mails by","department","begin","deontic","no","female",0.209999999999923,-0.315273823593746,6.11111111111197,0.161283508233846,-0.469889813085175,-0.247524441336952,-0.624310800002459
82084817,"your breath ? This guy","must","have been the master champion","guy","have","epistemic","no","female",0.180000000000007,-0.584417103736071,7.67651888341533,0.913450049492116,-0.442468740680726,0.456912124459245,-0.0815549455850811
82120696,"manifestly , protractedly unjust situation","must","no longer be tolerated by","situation","no","deontic","no","female",0.259999999999991,0.0576212811980117,5.56415548675587,-0.147961588373053,-0.572287361588865,-0.762123053315998,-0.624310800002459
82138596,"'s decision . If we","must","endure another trial , we","we","endure","deontic","yes","female",0.379999999999882,0.720200788990499,5.04529767040478,-0.470812102103235,0.423412643940761,-0.540929951316641,-0.300147868289169
82167907,". Among the rules visitors","must","follow are no ear pulling","visitors","follow","deontic","no","female",0.240000000000236,-0.082131309699756,6.43849206348297,0.333399602132915,-0.454364209654295,-0.337430077023162,-0.624310800002459
82259457,"prints is back . I","must","wear it . You did","i","wear","deontic","no","female",0.239999999999782,-0.0821313097030584,5.71895424836925,-0.0574580743838159,0.366357135956004,-0.500079066657633,-0.300147868289169
82330282,"a jazz bar . Melania","must","have to wear two eye","melania","have","epistemic","no","male",0.189999999999998,-0.490017070617859,5.49107142857123,-0.191569053439732,-1.13684029112378,0.456912124459245,-0.624310800002459
82360995,"know she sang . I","must","have missed that scene from","i","have","epistemic","no","male",0.150000000000034,-0.90274603936741,5.88008158837981,0.0341797577325348,0.366357135956004,0.456912124459245,0.598467386860796
82566689,", is the disincentive that","must","be put into play in","that","be","deontic","no","female",0.370000000000005,0.673638688172561,4.83908231248659,-0.608448759347266,0.22919275227755,0.606029652532906,0.677464976285614
82618443,"Quite a spread . He","must","get a pretty good allowance","he","get","epistemic","no","male",0.200000000000273,-0.400460245330758,6.31613756613128,0.270119826749958,0.302304980898699,-0.143391835471369,0.0273805676514211
82701806,"moment for rescue crewes who","must","be exhausted . Where are","who","be","epistemic","yes","female",0.3599999999999,0.669143512630611,6.15295422464364,0.139209782528666,0.112049837864724,-0.447871667074357,-0.0318591027549648
82702878,"insecure and hateful individuals that","must","be condemned . I think","that","be","deontic","yes","male",0.320000000000164,0.420154484334088,4.94047619047655,-0.540056402817685,0.22919275227755,0.606029652532906,0.677464976285614
82963903,". So the United States","must","be feeling threatened by the","states","be","epistemic","yes","male",0.360000000000014,0.625800755872812,5.32015065913371,-0.295862197109629,-0.0741810711973311,0.606029652532906,0.11772463216983
83399556,"Ray neighborhoods . L.A. officials","must","put in measures . A","officials","put","deontic","no","female",0.230000000000018,-0.156439345443595,5.40079365079349,-0.246243963104913,-0.361103385240954,-0.406282886471052,-0.624310800002459
83402848,"this is a tournament they","must","be at . Kerri Walsh","they","be","deontic","no","female",0.409999999999854,0.888329445099853,6.50873655913725,0.330044825383978,0.382519202581046,0.340930417061473,0.313985400106576
83493915,"her family foundation . You","must","understand that what this really","you","understand","deontic","yes","female",0.270000000000209,0.123514961839431,4.41558441558511,-0.910508893744479,0.414990122234264,-0.17511636420873,0.29212616421592
83527881,"examines the States Donald Trump","must","sweep and where polls shows","trump","sweep","deontic","yes","male",0.360000000000127,0.62580075587336,5.8326118326138,0.00744586995910587,-1.13684029112378,-1.1175890215472,-0.624310800002459
83709749,"to detail . The talent","must","go through a lengthy training","talent","go","deontic","no","male",0.2800000000002,0.187011970442807,5.48048048047873,-0.197936516490014,-0.778922201929733,-0.0136413443563592,-0.624310800002459
83783148,"classified information , the attorneys","must","get security clearance before they","attorneys","get","deontic","yes","male",0.429999999999836,0.936027703394805,5.99007314524381,0.0953042015878973,-0.66601161602275,-0.143391835471369,-0.624310800002459
84027601,"in the public eye you","must","feel an intense amount of","you","feel","epistemic","yes","female",0.279999999999973,0.187011970441392,7.48371998372187,0.829557876648122,0.414990122234264,-0.279573318120755,0.139484229494401
84063326,"$ 600 . The pens","must","be replaced yearly . I","pens","be","deontic","no","male",0.240000000000009,-0.0142098907170435,5.04156733296687,-0.537097148428778,-1.06524120338061,0.0640174773467281,-0.9475759312743
84236736,"law . The Clinton Foundation","must","be immediately shut down and","foundation","be","deontic","no","female",0.280000000000001,0.187011970441566,5.13784461152886,-0.410861750327315,-0.73206007471279,0.606029652532906,-0.44129650179152
84328323,"on the date . She","must","have a lot of offers","she","have","epistemic","no","female",0.240000000000009,-0.082131309701407,5.67881629360752,-0.0806874023747587,0.212709627377216,0.456912124459245,0.580927727437093
84633378,"release , saying the e-mails","must","be made public much sooner","e-mails","be","deontic","yes","female",0.369999999999997,0.715320561864861,5.63443958664551,-0.159654968738653,-1.06524120338061,0.414361077332762,-0.9475759312743
85401878,"short while ago that Turkey","must","cleanse it borders of Isis","turkey","cleanse","deontic","no","male",0.230000000000018,-0.156439345443595,5.10055152004493,-0.434888659119809,-0.73206007471279,-1.45785442054405,-0.624310800002459
85664224,"of money that I figure","must","have taken her years to","figure","have","epistemic","no","male",0.289999999999964,0.248280548232483,5.45351853401684,-0.214202211061856,-0.685197947495847,0.456912124459245,-0.624310800002459
85665807,"Alex , all good things","must","come to an end .","things","come","deontic","no","male",0.200000000000045,-0.400460245332748,5.25362318840643,-0.337364887174081,-0.28913079942964,-0.123664402936373,-0.152334874380021
86010720,"Take a listen . America","must","reject the bigotry of Hillary","america","reject","deontic","no","male",0.419999999999987,0.894944036015723,5.17892156862746,-0.384598015015869,-0.284716015879704,-0.690055797770691,-0.624310800002459
86023012,"you imagine the toll that","must","take on you . When","that","take","epistemic","no","male",0.18,-0.584417103736138,6.40262515262513,0.314975267464263,0.22919275227755,-0.0164040047230779,-0.0815549455850811
86108179,"next , this same jury","must","decide the bigger question ,","jury","decide","deontic","no","male",0.25,-0.0108571153905919,4.95898434028271,-0.5277238920054,-0.567274795561277,-0.258875438182218,-0.277903301791616
86245463,"in Washington ruling that she","must","respond to questions in writing","she","respond","deontic","yes","male",0.440000000000055,0.976166834477285,5.78007518796919,-0.0223964165211606,0.212709627377216,-0.490522044611636,-0.624310800002459
86310219,"top story . Hillary Clinton","must","respond under oath to questions","clinton","respond","deontic","yes","female",0.350000000000136,0.576615100384787,4.95841877420911,-0.528100062653217,-0.449501295031217,-0.490522044611636,-0.624310800002459
86893550,"line of scrimmage . He","must","have been pushed over .","he","have","epistemic","no","male",0.210000000000036,-0.315273823592806,6.63780663780802,0.433950830850505,0.302304980898699,0.456912124459245,0.657169709638214
86920010,"period of time , they","must","have evidence that they believe","they","have","epistemic","no","female",0.399999999999977,0.809757614275641,5.11473429951697,-0.425730448484619,0.334187210973564,0.456912124459245,0.559282610284704
87258237,"very expensive proposition . They","must","find new sources of money","they","find","deontic","yes","male",0.329999999999927,0.473881040442016,5.4252665978691,-0.231332643035648,0.334187210973564,-0.145084914159873,0.0339142204851996
88260583,"is three things a guy","must","have for you . He","guy","have","deontic","no","male",0.199999999999989,-0.400460245333237,6.63253155513051,0.431328745500757,-0.442468740680726,0.456912124459245,-0.0815549455850811
88268440,"length how law and order","must","be restored and said African","order","be","deontic","no","male",0.230000000000018,-0.156439345443595,5.27938614470001,-0.32123082912844,-0.553101030115768,0.606029652532906,-0.162434135721336
88388848,"bathroom and that she somehow","must","have gotten the sperm on","somehow","have","epistemic","no","male",0.230000000000018,-0.156439345443595,5.53308823529274,-0.166428248842297,-0.73206007471279,0.456912124459245,-0.508841633932178
88389963,"within Islam , then you","must","be an Islamophobe . I","you","be","epistemic","no","male",0.25,0.0545897379785284,6.69642857142854,0.426557046948712,0.462044062206637,0.515348748657392,0.339702924875184
88732270,"A court ruled the school","must","return the donation from 1953","school","return","deontic","no","female",0.269999999999982,0.123514961837962,5.89455292360161,0.042286771460427,-0.35032950624093,-0.381767495356692,-0.624310800002459
88756286,"for having us . You","must","feel so proud . I","you","feel","epistemic","no","female",0.189999999999827,-0.490017070619431,6.43483709273232,0.331526797112287,0.414990122234264,-0.279573318120755,0.139484229494401
88778218,". Know where the line","must","not be cro crossed .","line","not","deontic","no","male",0.410000000000082,0.852870306061305,4.51731601731675,-0.835384377780038,-0.553101030115768,0.0983816098971791,-0.624310800002459
88783325,"stalled . At least that","must","be how the union feels","that","be","epistemic","no","male",0.25,0.0545897379785284,5.64387917329112,-0.153972202082734,0.279185430827126,-0.308226210361858,0.36619720687518
